-4.699219 -4.117798 -3.044861 -5.098083 -6.124939
-7.990112 -6.883606 -6.223145 -8.403381 -8.648438
-6.657043 -6.503052 -4.849915 -7.68335 -7.177795
-7.977356 -6.552185 -4.914551 -8.772278 -6.737549
0.9682617 -4.039612 -2.263916 -3.946228 -3.690735
-4.160767 -4.719727 -2.579468 -5.470642 -3.23175
-7.36908 -6.558838 -3.945862 -8.383179 -6.484253
-7.890869 -7.224365 -6.687988 -11.19751 -9.486633
-8.179138 -8.007019 -7.080872 -10.93628 -9.297974
-2.858643 -2.543701 1.416687 -5.181641 -4.411133
-7.047546 -7.542969 -6.022034 -9.240845 -7.216919
-8.181763 -7.330322 -6.600708 -6.835266 -7.661316
-3.739502 -5.728577 -2.60376 -5.12561 1.769287
-3.713867 -5.038635 -2.975586 -4.647705 1.311951
-7.336914 -6.868713 -3.308899 -8.089905 -6.082703
-6.24585 -7.10083 -4.442932 -7.365295 -6.67865
-8.369202 -8.252441 -6.909912 -9.239502 -8.792847
3.421448 -4.08075 -0.6981812 -4.296326 -4.866882
-6.550415 -4.819946 -4.050415 -8.332092 -4.094055
-8.439636 -6.138306 -5.20105 -8.921509 -5.649841
-8.060059 -7.357849 -6.992737 -11.06116 -9.429138
-4.572144 -2.276367 0.03973389 -7.756348 -4.748169
-5.42804 -3.227966 -1.020264 -5.140442 -2.899658
